orderid,bikeid,userid,start_time,start_location_x,start_location_y,end_time,end_location_x,end_location_y
1526813,3,8502,2016-08-19 21:41,121.52175,31.28994,2016-08-19 22:01,121.51316,31.30762
720944,6,9320,2016-08-10 21:16,121.51242,31.307,2016-08-10 21:20,121.51041,31.30302
1638542,13,1214,2016-08-16 23:12,121.51888,31.31379,2016-08-16 23:14,121.51932,31.31483
527414,13,4320,2016-08-14 10:51,121.51995,31.31295,2016-08-14 10:56,121.51482,31.30784
584343,22,12496,2016-08-11 13:05,121.47293,31.1975,2016-08-11 13:17,121.46474,31.20208
930318,25,1766,2016-08-22 09:24,121.47392,31.2195,2016-08-22 09:45,121.46251,31.20247
1650163,26,3005,2016-08-30 19:51,121.4654,31.19808,2016-08-30 20:10,121.44958,31.17128
1402852,34,6991,2016-08-28 17:26,121.38797,31.18538,2016-08-28 17:42,121.38978,31.17323
425478,34,6206,2016-08-07 18:45,121.39179,31.17487,2016-08-07 18:51,121.39592,31.17016
1342208,38,5798,2016-08-16 18:15,121.51319,31.30688,2016-08-16 18:18,121.51323,31.30334
762712,45,3177,2016-08-22 08:34,121.45929,31.19595,2016-08-22 08:48,121.47452,31.20565
26740,45,1513,2016-08-02 08:31,121.45845,31.19465,2016-08-02 08:46,121.47362,31.20491
146651,45,7552,2016-08-20 08:37,121.45859,31.19541,2016-08-20 08:52,121.47332,31.20427
268498,45,7674,2016-08-11 08:16,121.4582,31.19456,2016-08-11 08:44,121.48555,31.20985
105753,50,7094,2016-08-20 07:38,121.45846,31.19282,2016-08-20 07:50,121.46336,31.21168
795197,71,9352,2016-08-21 20:04,121.45662,31.1853,2016-08-21 20:12,121.45831,31.1917
670654,74,6541,2016-08-24 07:32,121.43059,31.26129,2016-08-24 07:52,121.43709,31.23961
276230,80,3490,2016-08-10 11:22,121.43942,31.15099,2016-08-10 11:48,121.43515,31.15184
246197,82,15769,2016-08-25 08:33,121.46166,31.19518,2016-08-25 08:43,121.44948,31.19721
447379,86,14193,2016-08-20 14:56,121.47006,31.20599,2016-08-20 15:31,121.47223,31.19851
889949,87,12143,2016-08-17 10:13,121.45555,31.19882,2016-08-17 10:27,121.44106,31.18839
458214,88,3276,2016-08-08 09:34,121.42813,31.19208,2016-08-08 09:59,121.46073,31.18869
152347,91,7431,2016-08-07 10:30,121.45813,31.19692,2016-08-07 11:20,121.47889,31.22648
910865,98,5283,2016-08-15 16:41,121.44373,31.19005,2016-08-15 17:06,121.46345,31.19688
1724903,98,15755,2016-08-24 16:57,121.45848,31.19254,2016-08-24 17:03,121.46529,31.19643
96376,105,4184,2016-08-25 07:12,121.45446,31.19188,2016-08-25 07:17,121.45678,31.196
90054,124,12846,2016-08-14 00:54,121.4701,31.2029,2016-08-14 00:59,121.46669,31.19606
1680875,128,7319,2016-08-28 20:36,121.4441,31.18053,2016-08-28 21:03,121.4558,31.18726
889926,131,13887,2016-08-17 10:13,121.46343,31.19209,2016-08-17 10:14,121.46151,31.19693
1667830,140,13680,2016-08-28 20:03,121.45894,31.19022,2016-08-28 20:08,121.46267,31.19262
1090689,140,2258,2016-08-05 23:13,121.4883,31.26532,2016-08-05 23:19,121.4832,31.26458
1663159,140,16590,2016-08-30 20:16,121.50147,31.20806,2016-08-30 21:11,121.45993,31.19204
1454326,140,1738,2016-08-19 20:24,121.4858,31.26781,2016-08-19 20:27,121.47997,31.26831
1770686,145,3959,2016-08-24 19:53,121.45807,31.19282,2016-08-24 20:07,121.44268,31.18516
69538,146,5551,2016-08-21 05:51,121.4389,31.18829,2016-08-21 06:00,121.45279,31.195
1613741,146,12216,2016-08-13 23:10,121.4497,31.19102,2016-08-13 23:18,121.44004,31.18995
1717246,149,15869,2016-08-31 20:49,121.46347,31.19655,2016-08-31 21:14,121.46045,31.20372
1062676,154,8998,2016-08-05 22:29,121.46961,31.20265,2016-08-05 22:35,121.46797,31.20033
436153,156,11700,2016-08-27 10:29,121.49863,31.25958,2016-08-27 11:06,121.51358,31.30747
1778226,156,1792,2016-08-26 19:39,121.51411,31.30491,2016-08-26 20:16,121.48844,31.25913
1528789,156,7094,2016-08-16 20:20,121.51344,31.30661,2016-08-16 20:24,121.51363,31.30345
928334,168,15973,2016-08-21 23:11,121.4605,31.21033,2016-08-21 23:21,121.46363,31.19363
141062,170,5128,2016-08-02 10:46,121.45692,31.19042,2016-08-02 10:49,121.45976,31.18967
1182474,170,2909,2016-08-16 16:41,121.39434,31.25938,2016-08-16 16:55,121.38671,31.2685
1094313,173,7614,2016-08-26 08:44,121.50762,31.28262,2016-08-26 09:00,121.51357,31.26558
1074775,174,10652,2016-08-23 14:44,121.52244,31.17832,2016-08-23 14:49,121.5241,31.18669
111996,177,8361,2016-08-07 09:00,121.4673,31.19606,2016-08-07 09:07,121.45663,31.19833
227066,182,11812,2016-08-15 07:36,121.46663,31.19482,2016-08-15 08:03,121.47553,31.22086
261834,189,6679,2016-08-07 14:53,121.51724,31.27557,2016-08-07 15:06,121.52396,31.28361
682009,192,5299,2016-08-10 20:23,121.42278,31.2144,2016-08-10 20:32,121.41052,31.21163
205695,195,13900,2016-08-21 09:39,121.46704,31.19334,2016-08-21 09:48,121.45746,31.19835
658441,197,2775,2016-08-02 21:56,121.45515,31.19646,2016-08-02 21:59,121.45405,31.189
844628,199,9311,2016-08-20 20:33,121.43328,31.15202,2016-08-20 20:37,121.43718,31.14545
1534903,201,13088,2016-08-17 19:40,121.46666,31.19647,2016-08-17 19:55,121.47196,31.21287
1608307,207,3655,2016-08-14 23:27,121.45967,31.19692,2016-08-14 23:43,121.44661,31.18614
1440175,212,1264,2016-08-12 23:14,121.47819,31.27046,2016-08-12 23:24,121.46762,31.27477
78630,215,11468,2016-08-16 06:17,121.47226,31.18865,2016-08-16 06:47,121.45189,31.19473
1126527,217,10912,2016-08-30 13:28,121.45035,31.20707,2016-08-30 13:43,121.46943,31.22306
1260282,219,11324,2016-08-12 17:50,121.50223,31.30617,2016-08-12 17:56,121.51381,31.30644
1491275,228,8525,2016-08-31 17:46,121.4282,31.19856,2016-08-31 18:12,121.45908,31.20683
900460,232,1966,2016-08-20 21:31,121.46351,31.19242,2016-08-20 21:37,121.4573,31.19156
584512,234,10749,2016-08-11 13:11,121.45712,31.21525,2016-08-11 13:20,121.44411,31.21623
1739379,237,9636,2016-08-26 17:19,121.42942,31.19118,2016-08-26 17:23,121.43708,31.19477
814601,239,7084,2016-08-09 18:51,121.46272,31.1939,2016-08-09 18:55,121.46058,31.19821
609461,241,14496,2016-08-22 08:07,121.47042,31.24056,2016-08-22 08:44,121.42282,31.21682
273590,241,11439,2016-08-25 08:48,121.47668,31.23926,2016-08-25 09:27,121.4222,31.21754
282576,244,3216,2016-08-20 11:16,121.45821,31.19254,2016-08-20 11:22,121.45869,31.19724
1516159,245,9935,2016-08-16 20:03,121.4639,31.19337,2016-08-16 20:25,121.46686,31.20643
469955,245,4969,2016-08-02 18:31,121.44267,31.18658,2016-08-02 18:56,121.46168,31.19466
1597218,245,9285,2016-08-06 18:24,121.46758,31.1936,2016-08-06 18:39,121.46158,31.20278
851194,245,12207,2016-08-18 20:57,121.46445,31.19349,2016-08-18 21:24,121.46632,31.19465
950780,247,6906,2016-08-31 11:53,121.48027,31.23255,2016-08-31 12:22,121.48728,31.20128
1312587,248,10209,2016-08-23 19:41,121.44214,31.18585,2016-08-23 19:52,121.44733,31.17301
390280,249,12532,2016-08-13 08:44,121.4437,31.22331,2016-08-13 09:01,121.44614,31.22607
471890,255,4290,2016-08-04 09:23,121.46372,31.19988,2016-08-04 09:25,121.46433,31.19826
1512744,257,12385,2016-08-14 20:36,121.4449,31.18993,2016-08-14 20:39,121.44773,31.19039
323224,259,1670,2016-08-11 08:38,121.45933,31.1921,2016-08-11 09:00,121.43136,31.19455
514601,259,2246,2016-08-19 08:37,121.45766,31.19013,2016-08-19 08:57,121.43226,31.19546
194193,259,11255,2016-08-10 08:47,121.45632,31.19182,2016-08-10 09:05,121.43137,31.19527
366394,266,8918,2016-08-05 16:12,121.48771,31.22952,2016-08-05 16:18,121.48366,31.23564
700508,277,6087,2016-08-30 09:14,121.31957,31.13736,2016-08-30 09:34,121.29339,31.14003
513775,279,10637,2016-08-13 09:47,121.41121,31.15357,2016-08-13 10:03,121.40653,31.13678
309268,284,6185,2016-08-15 08:09,121.51964,31.27387,2016-08-15 08:22,121.52258,31.27543
128161,287,7987,2016-08-03 09:09,121.45405,31.19046,2016-08-03 09:12,121.4488,31.18894
241607,292,1984,2016-08-20 10:21,121.45669,31.1849,2016-08-20 10:36,121.4582,31.18516
1683973,295,548,2016-08-28 20:53,121.48836,31.2021,2016-08-28 21:08,121.46675,31.20073
463930,297,9310,2016-08-27 10:43,121.46822,31.20082,2016-08-27 11:03,121.45949,31.19118
144386,298,2127,2016-08-14 06:35,121.42947,31.18963,2016-08-14 07:28,121.45503,31.18631
356700,300,7899,2016-08-21 12:25,121.33707,31.16492,2016-08-21 12:32,121.33532,31.15431
1040837,305,5602,2016-08-08 17:52,121.4264,31.18284,2016-08-08 18:11,121.44329,31.16921
58191,305,3763,2016-08-24 00:00,121.42476,31.168,2016-08-24 00:09,121.42657,31.18281
869980,308,16708,2016-08-23 11:37,121.45448,31.20197,2016-08-23 11:43,121.45645,31.19661
666522,311,2390,2016-08-23 09:36,121.45822,31.19031,2016-08-23 09:53,121.4563,31.21475
958595,312,15895,2016-08-28 13:34,121.45651,31.17375,2016-08-28 13:40,121.45835,31.16607
205551,312,8418,2016-08-25 08:16,121.45769,31.17421,2016-08-25 08:22,121.45748,31.16765
244533,317,11193,2016-08-27 08:47,121.46144,31.19666,2016-08-27 09:05,121.44254,31.18797
1641157,319,7951,2016-08-30 19:37,121.4525,31.19479,2016-08-30 19:52,121.43804,31.19487
1499090,321,5602,2016-08-06 10:35,121.34868,31.28171,2016-08-06 10:40,121.34373,31.27837
633841,322,4291,2016-08-02 21:26,121.46078,31.20181,2016-08-02 21:32,121.46439,31.19768
647647,339,1073,2016-08-22 08:10,121.45006,31.19287,2016-08-22 08:18,121.46402,31.19572
1117583,342,377,2016-08-19 17:29,121.41633,31.17084,2016-08-19 17:46,121.44015,31.17842
366157,346,6589,2016-08-05 16:04,121.45529,31.19686,2016-08-05 16:09,121.45975,31.2006
1793266,350,17306,2016-08-26 20:50,121.45757,31.19608,2016-08-26 21:00,121.45609,31.18413
184733,355,3540,2016-08-14 07:10,121.42187,31.14305,2016-08-14 07:22,121.41341,31.14164
972784,356,12165,2016-08-12 07:17,121.47057,31.20408,2016-08-12 07:32,121.46074,31.19134
792465,358,679,2016-08-28 12:24,121.48817,31.20778,2016-08-28 12:27,121.48673,31.20165
767735,359,6981,2016-08-16 10:23,121.48606,31.25245,2016-08-16 10:50,121.48768,31.2606
1385965,359,13931,2016-08-19 19:36,121.48244,31.2392,2016-08-19 19:51,121.48795,31.25798
132939,359,5396,2016-08-20 08:19,121.48823,31.25886,2016-08-20 08:36,121.48446,31.23813
552178,367,8131,2016-08-02 19:39,121.46237,31.19547,2016-08-02 20:39,121.46227,31.18388
50164,369,10719,2016-08-11 00:46,121.46232,31.19717,2016-08-11 00:52,121.45865,31.193
182130,370,5654,2016-08-03 09:57,121.45577,31.18939,2016-08-03 10:01,121.45948,31.18857
1258381,374,278,2016-08-23 18:36,121.45891,31.18949,2016-08-23 18:41,121.46262,31.19254
1313080,382,15508,2016-08-31 16:21,121.45588,31.19588,2016-08-31 16:32,121.45534,31.18662
574925,382,4974,2016-08-09 16:43,121.45537,31.19612,2016-08-09 16:53,121.45581,31.18509
544146,384,4801,2016-08-17 08:14,121.44561,31.17913,2016-08-17 08:26,121.45592,31.19059
939728,387,9791,2016-08-26 08:17,121.45982,31.27448,2016-08-26 08:26,121.46959,31.26317
896651,387,15055,2016-08-22 09:11,121.4566,31.22539,2016-08-22 09:14,121.45445,31.22391
276529,392,6770,2016-08-10 11:34,121.47323,31.21901,2016-08-10 11:57,121.46659,31.19385
1036332,392,4184,2016-08-23 13:53,121.46954,31.21823,2016-08-23 14:05,121.46778,31.20797
1337112,394,7642,2016-08-12 19:24,121.44234,31.18519,2016-08-12 20:14,121.46207,31.17993
889536,394,12827,2016-08-20 21:20,121.4636,31.17923,2016-08-20 21:35,121.44601,31.18795
1371346,394,11263,2016-08-15 21:47,121.46304,31.18078,2016-08-15 21:53,121.45317,31.1822
721315,394,10963,2016-08-10 21:24,121.46315,31.18016,2016-08-10 21:53,121.44176,31.1841
724442,400,14531,2016-08-22 08:28,121.41728,31.16775,2016-08-22 08:36,121.41375,31.18596
279477,400,4597,2016-08-04 07:53,121.4342,31.17945,2016-08-04 08:07,121.41214,31.18478
1161799,403,8060,2016-08-22 11:38,121.46475,31.19979,2016-08-22 11:46,121.46942,31.20697
763031,404,5025,2016-08-22 08:37,121.46944,31.21052,2016-08-22 08:46,121.47432,31.21598
98572,406,4363,2016-08-10 07:14,121.45922,31.19447,2016-08-10 07:16,121.46128,31.19253
1431588,424,16479,2016-08-23 23:14,121.44338,31.18793,2016-08-23 23:25,121.4624,31.19732
943276,425,824,2016-08-19 15:12,121.50857,31.29502,2016-08-19 15:32,121.50358,31.30454
116765,432,6330,2016-08-14 01:31,121.42936,31.20398,2016-08-14 01:47,121.42162,31.21115
1178506,442,6886,2016-08-04 22:16,121.4882,31.30434,2016-08-04 22:25,121.49107,31.31572
967407,449,8323,2016-08-16 12:57,121.36308,31.12467,2016-08-16 13:02,121.3618,31.11839
1310001,454,11339,2016-08-11 23:48,121.50085,31.22553,2016-08-12 00:32,121.47754,31.2026
1661828,454,5012,2016-08-28 19:57,121.45715,31.20997,2016-08-28 20:42,121.47568,31.1996
1539124,459,14998,2016-08-19 22:00,121.46473,31.20693,2016-08-19 22:11,121.463,31.21698
920216,462,4580,2016-08-13 14:05,121.34804,31.281,2016-08-13 14:12,121.35173,31.2788
335900,464,1745,2016-08-30 07:46,121.45376,31.19076,2016-08-30 07:59,121.43808,31.19382
481333,467,8511,2016-08-07 19:43,121.46271,31.21285,2016-08-07 20:13,121.44141,31.22859
382045,468,10791,2016-08-09 12:13,121.48654,31.23299,2016-08-09 12:19,121.48407,31.23883
1247585,474,15949,2016-08-19 18:22,121.47541,31.19945,2016-08-19 18:36,121.46,31.19163
1583943,478,14604,2016-08-19 23:27,121.41966,31.1563,2016-08-19 23:29,121.41699,31.15407
19922,480,7150,2016-08-25 01:20,121.46996,31.21024,2016-08-25 01:31,121.46082,31.19631
3973,480,8029,2016-08-09 01:37,121.47002,31.2115,2016-08-09 01:41,121.46912,31.21761
676998,482,7062,2016-08-17 08:42,121.34888,31.21056,2016-08-17 08:56,121.35101,31.2211
42721,485,1751,2016-08-25 14:10,121.46883,31.19913,2016-08-25 14:17,121.46003,31.20156
581012,485,5965,2016-08-18 17:50,121.46709,31.19896,2016-08-18 17:55,121.46479,31.19383
285711,493,16629,2016-08-27 09:12,121.53516,31.31826,2016-08-27 09:26,121.53143,31.30902
1736626,494,14286,2016-08-26 17:11,121.45836,31.16048,2016-08-26 17:18,121.45491,31.15447
334794,497,3898,2016-08-01 11:16,121.46115,31.19733,2016-08-01 11:22,121.45446,31.19631
209769,497,2156,2016-08-03 11:18,121.45597,31.19742,2016-08-03 11:22,121.46011,31.1983
312486,499,17309,2016-08-27 09:15,121.46396,31.19314,2016-08-27 09:30,121.44943,31.18696
1717214,502,3228,2016-08-31 20:49,121.37598,31.31612,2016-08-31 20:58,121.37741,31.30916
1099413,504,5378,2016-08-17 13:11,121.49537,31.38237,2016-08-17 13:27,121.49977,31.39861
1170447,516,11985,2016-08-14 17:29,121.44848,31.18354,2016-08-14 17:35,121.45507,31.18649
1335275,522,55,2016-08-23 20:05,121.41446,31.1988,2016-08-23 20:24,121.42699,31.18384
267137,524,1196,2016-08-14 08:35,121.45936,31.19193,2016-08-14 08:41,121.46023,31.20078
775575,528,6594,2016-08-01 18:10,121.51744,31.3027,2016-08-01 18:16,121.51348,31.30684
292054,528,6762,2016-08-18 10:58,121.51581,31.30467,2016-08-18 11:00,121.51352,31.30765
456173,530,3943,2016-08-03 17:45,121.40905,31.26619,2016-08-03 17:53,121.41018,31.27224
244116,531,10004,2016-08-29 09:09,121.37865,31.1215,2016-08-29 09:19,121.38362,31.11191
374064,532,1423,2016-08-03 16:53,121.45504,31.18909,2016-08-03 16:59,121.45999,31.19161
407320,532,8425,2016-08-05 16:43,121.42202,31.29069,2016-08-05 16:59,121.42226,31.28259
699229,532,2462,2016-08-01 17:45,121.45128,31.17227,2016-08-02 18:56,121.45869,31.19274
1115903,533,6059,2016-08-01 22:01,121.45691,31.18304,2016-08-01 22:13,121.44513,31.1792
538915,534,5899,2016-08-03 18:34,121.34559,31.28125,2016-08-03 18:53,121.33349,31.29295
1748324,537,8263,2016-08-24 18:18,121.46568,31.19771,2016-08-24 18:25,121.46389,31.19364
1031417,539,7589,2016-08-01 20:37,121.45887,31.19259,2016-08-01 20:42,121.46093,31.18863
278732,543,5057,2016-08-18 10:40,121.5136,31.29979,2016-08-18 10:49,121.50805,31.2961
905039,543,16720,2016-08-25 18:42,121.54475,31.21707,2016-08-25 18:53,121.565,31.22672
919796,546,4028,2016-08-04 19:25,121.50254,31.15773,2016-08-04 19:47,121.49219,31.14851
874449,551,4761,2016-08-01 18:48,121.44486,31.18619,2016-08-01 19:13,121.46085,31.19635
708246,560,11443,2016-08-10 21:03,121.45105,31.18429,2016-08-10 21:15,121.46064,31.19249
1376421,562,15853,2016-08-22 18:06,121.44042,31.17723,2016-08-22 19:16,121.44135,31.18508
1322436,564,12372,2016-08-22 17:05,121.42319,31.19738,2016-08-22 17:23,121.42269,31.21558
265510,569,5512,2016-08-01 08:56,121.44589,31.18885,2016-08-01 08:59,121.44868,31.18771
12936,574,16098,2016-08-25 08:21,121.46518,31.1931,2016-08-25 08:27,121.46398,31.19946
1386402,574,11295,2016-08-15 22:22,121.46056,31.20247,2016-08-15 22:30,121.4653,31.19444
74632,577,7944,2016-08-01 07:27,121.47322,31.20575,2016-08-01 07:41,121.45893,31.19644
1566422,580,12422,2016-08-13 21:27,121.43589,31.1828,2016-08-13 21:57,121.44671,31.18903
848514,584,12692,2016-08-23 11:35,121.37749,31.26024,2016-08-23 11:43,121.3699,31.25259
914177,586,16210,2016-08-28 13:15,121.55702,31.27067,2016-08-28 13:45,121.55304,31.27324
1457730,589,3698,2016-08-06 02:44,121.46142,31.19701,2016-08-06 03:05,121.47394,31.2218
232934,596,14110,2016-08-21 10:07,121.45985,31.19682,2016-08-21 10:17,121.47474,31.20279
1658701,598,9228,2016-08-30 20:04,121.34428,31.28955,2016-08-30 20:10,121.34837,31.28029
223275,600,1601,2016-08-02 13:52,121.48704,31.27561,2016-08-02 14:39,121.46897,31.25357
346391,600,650,2016-08-03 16:02,121.4891,31.27579,2016-08-03 16:09,121.49259,31.2706
1801426,603,16349,2016-08-26 21:46,121.38387,31.10013,2016-08-26 21:52,121.38749,31.09103
690496,603,12526,2016-08-16 09:36,121.49041,31.20072,2016-08-16 09:40,121.49489,31.20365
1369869,603,8573,2016-08-13 18:57,121.47993,31.15354,2016-08-13 19:05,121.4775,31.15333
1240512,611,12863,2016-08-15 19:19,121.41971,31.19788,2016-08-15 19:29,121.42396,31.20616
788072,614,12048,2016-08-30 09:54,121.52244,31.26515,2016-08-30 10:02,121.51674,31.27383
1536021,615,7894,2016-08-06 14:17,121.45127,31.19885,2016-08-06 14:50,121.45911,31.21657
667132,615,10354,2016-08-23 09:44,121.4419,31.19148,2016-08-23 10:07,121.45408,31.20523
120011,624,4909,2016-08-05 11:55,121.46596,31.19824,2016-08-05 12:00,121.47058,31.20163
1033112,625,12438,2016-08-15 17:47,121.50365,31.2219,2016-08-15 17:53,121.49825,31.21733
140091,626,8797,2016-08-10 08:06,121.4928,31.26276,2016-08-10 08:15,121.49958,31.26935
464813,626,7103,2016-08-09 14:01,121.45015,31.1784,2016-08-09 14:11,121.45641,31.18691
1043609,626,11445,2016-08-17 12:39,121.43073,31.29446,2016-08-17 12:45,121.43606,31.29722
792902,632,6484,2016-08-09 18:31,121.37647,31.15717,2016-08-09 18:45,121.37559,31.16196
136343,636,7937,2016-08-09 08:27,121.45624,31.1064,2016-08-09 09:24,121.43415,31.18556
1680417,636,10187,2016-08-26 15:00,121.43608,31.18666,2016-08-26 15:08,121.44191,31.19368
362069,636,7853,2016-08-04 08:28,121.4584,31.10797,2016-08-04 09:20,121.43722,31.18673
453899,640,9271,2016-08-07 19:15,121.474,31.21738,2016-08-07 19:21,121.47173,31.22137
1241323,646,7822,2016-08-27 17:19,121.44371,31.25181,2016-08-27 17:42,121.43845,31.2361
699802,650,6762,2016-08-08 13:38,121.40417,31.19315,2016-08-08 13:47,121.39305,31.19398
526741,651,8096,2016-08-22 07:51,121.39369,31.10369,2016-08-22 11:58,121.4074,31.11675
1170924,654,11966,2016-08-14 17:35,121.40117,31.2326,2016-08-14 17:46,121.41102,31.23016
225546,660,13001,2016-08-14 07:47,121.46471,31.19996,2016-08-14 08:04,121.44476,31.21416
212653,660,10322,2016-08-19 06:40,121.46115,31.20024,2016-08-19 06:47,121.45762,31.21047
1235247,661,135,2016-08-23 18:16,121.48697,31.20499,2016-08-23 18:39,121.48171,31.21162
1664825,667,9676,2016-08-06 23:39,121.45693,31.20508,2016-08-06 23:49,121.47054,31.20439
633697,667,8531,2016-08-02 21:19,121.45762,31.20563,2016-08-02 21:26,121.46346,31.20072
1522546,669,2393,2016-08-17 19:27,121.44719,31.32415,2016-08-17 19:30,121.45084,31.32571
821090,671,11279,2016-08-15 14:55,121.47035,31.20988,2016-08-15 15:00,121.46521,31.20973
1360027,678,11938,2016-08-12 19:59,121.48669,31.21085,2016-08-12 20:05,121.48248,31.20661
597340,680,5169,2016-08-30 08:48,121.54175,31.32486,2016-08-30 08:54,121.53145,31.32174
1413483,680,4692,2016-08-22 18:36,121.46943,31.20759,2016-08-22 19:05,121.48055,31.22946
682629,680,5479,2016-08-10 20:33,121.51085,31.31673,2016-08-10 22:30,121.49516,31.31012
1148242,680,10658,2016-08-28 15:17,121.55134,31.27836,2016-08-28 15:23,121.55749,31.27194
391588,681,5558,2016-08-11 09:16,121.46914,31.21234,2016-08-11 09:18,121.46637,31.2079
305124,681,8337,2016-08-02 16:18,121.46982,31.20941,2016-08-02 16:59,121.48939,31.23924
1134236,686,3422,2016-08-13 16:30,121.46879,31.2174,2016-08-13 16:41,121.4661,31.20999
458522,687,4695,2016-08-08 09:43,121.47569,31.20838,2016-08-08 09:48,121.48287,31.20322
388857,695,1988,2016-08-04 08:32,121.39908,31.20012,2016-08-04 08:37,121.3973,31.20239
244284,695,4551,2016-08-27 08:44,121.4005,31.20131,2016-08-27 08:49,121.39522,31.20364
399299,695,3902,2016-08-10 16:04,121.39695,31.20336,2016-08-10 16:09,121.39011,31.20265
1781319,699,16149,2016-08-26 19:51,121.44564,31.25724,2016-08-26 20:02,121.44878,31.25989
1734203,699,4137,2016-08-31 22:43,121.43937,31.26635,2016-08-31 22:49,121.44758,31.25941
453438,703,8140,2016-08-10 17:22,121.47068,31.20901,2016-08-10 17:35,121.46334,31.19973
261001,706,4818,2016-08-21 10:47,121.44523,31.22143,2016-08-21 11:20,121.43673,31.24104
810303,707,3530,2016-08-11 17:08,121.47433,31.20379,2016-08-11 17:35,121.46604,31.20601
368615,707,12259,2016-08-23 08:05,121.46977,31.20582,2016-08-23 08:13,121.47635,31.19983
1336760,713,2376,2016-08-12 19:20,121.58019,31.25557,2016-08-12 19:53,121.58857,31.28986
485766,716,11060,2016-08-14 10:15,121.46872,31.23775,2016-08-14 10:28,121.47068,31.24125
193239,717,9836,2016-08-07 12:10,121.45049,31.19313,2016-08-07 12:12,121.45297,31.19461
23184,720,1514,2016-08-03 07:37,121.46055,31.19741,2016-08-03 07:49,121.46647,31.20905
1136049,724,4827,2016-08-11 19:49,121.4601,31.25657,2016-08-11 19:53,121.46512,31.25685
772830,724,9097,2016-08-10 23:22,121.46768,31.24794,2016-08-10 23:30,121.46445,31.25678
120294,726,9332,2016-08-05 12:10,121.44379,31.20834,2016-08-05 12:23,121.46571,31.21328
182153,729,2776,2016-08-03 09:58,121.47166,31.2095,2016-08-03 10:03,121.47449,31.20226
1549664,732,12677,2016-08-14 21:20,121.4704,31.20354,2016-08-14 21:30,121.48227,31.20457
1079470,736,8972,2016-08-19 17:08,121.47464,31.2153,2016-08-19 17:17,121.47967,31.22402
832690,738,12220,2016-08-11 17:24,121.49846,31.25671,2016-08-11 17:28,121.5042,31.25904
1586185,744,2875,2016-08-06 17:41,121.45239,31.17723,2016-08-06 17:53,121.45824,31.16727
1649934,745,196,2016-08-30 19:49,121.47167,31.20153,2016-08-30 20:29,121.46223,31.19555
837506,746,16724,2016-08-25 18:05,121.53175,31.20064,2016-08-25 18:17,121.52713,31.21077
464341,746,7870,2016-08-09 13:43,121.55149,31.20857,2016-08-09 13:52,121.54264,31.20245
1585275,748,5586,2016-08-16 21:17,121.44505,31.223,2016-08-16 21:29,121.44615,31.2363
1658403,751,15481,2016-08-27 23:01,121.45485,31.26318,2016-08-27 23:09,121.45931,31.25711
468879,755,12526,2016-08-31 08:22,121.4534,31.276,2016-08-31 08:31,121.43843,31.27867
807518,756,6658,2016-08-01 18:18,121.42725,31.18667,2016-08-01 18:37,121.46059,31.18823
1554040,756,8386,2016-08-06 15:35,121.45937,31.19239,2016-08-06 15:56,121.42597,31.18219
623358,757,10231,2016-08-08 12:33,121.43721,31.27875,2016-08-08 12:46,121.45241,31.27938
1046082,767,3374,2016-08-09 22:19,121.47403,31.32269,2016-08-09 22:25,121.47277,31.33088
527923,779,12180,2016-08-30 08:29,121.4537,31.33123,2016-08-30 08:38,121.44028,31.32992
463447,782,15862,2016-08-27 10:37,121.40323,31.19592,2016-08-27 10:47,121.4075,31.20547
319142,792,1786,2016-08-03 15:18,121.46903,31.20944,2016-08-03 15:24,121.47362,31.21082
1581509,799,3210,2016-08-06 17:33,121.43733,31.19101,2016-08-06 17:56,121.44562,31.22049
854424,812,4186,2016-08-19 13:07,121.46957,31.21215,2016-08-19 13:14,121.46695,31.20224
138011,815,10867,2016-08-21 08:29,121.46941,31.2098,2016-08-21 08:40,121.4758,31.21549
1297364,815,3113,2016-08-23 19:20,121.46841,31.20954,2016-08-23 19:27,121.47425,31.21632
702494,815,5595,2016-08-20 18:36,121.36429,31.18141,2016-08-20 18:45,121.36996,31.17796
1032971,815,12237,2016-08-15 17:45,121.47036,31.21185,2016-08-15 17:50,121.47371,31.21429
754263,818,9413,2016-08-05 18:42,121.46963,31.20646,2016-08-05 18:59,121.46811,31.19561
966898,821,1019,2016-08-16 12:42,121.47952,31.20372,2016-08-16 12:44,121.48235,31.20295
629014,821,10433,2016-08-09 17:18,121.4811,31.20172,2016-08-09 17:35,121.473,31.2221
1182533,821,7568,2016-08-16 16:42,121.48244,31.20257,2016-08-16 16:45,121.47904,31.20303
31619,823,6615,2016-08-01 01:13,121.4726,31.20112,2016-08-01 01:21,121.46599,31.20695
1009743,826,13650,2016-08-25 19:57,121.45319,31.20093,2016-08-25 20:11,121.46644,31.20095
1696073,831,11641,2016-08-24 15:03,121.48375,31.20779,2016-08-24 15:16,121.49284,31.20135
901213,832,9317,2016-08-16 12:01,121.31253,31.20252,2016-08-16 12:20,121.31829,31.1895
1229264,833,10904,2016-08-12 17:04,121.4707,31.209,2016-08-12 17:45,121.46452,31.2013
1604547,834,228,2016-08-27 21:39,121.43425,31.28593,2016-08-27 21:47,121.44317,31.28091
461181,836,12122,2016-08-20 15:10,121.45147,31.17125,2016-08-20 15:16,121.44714,31.17432
757293,841,1647,2016-08-23 10:24,121.43056,31.01623,2016-08-23 10:28,121.42766,31.02214
